S.No,actual,pred,alive,plod,name,title,male,culture,house,spouse,book1,book2,book3,book4,book5,isAliveMother,isAliveFather,isAliveHeir,isAliveSpouse,isMarried,isNoble,numDeadRelations,boolDeadRelations,isPopular,popularity,isAlive
195,1,1,0.908,0.092,Tim Stone,,0,,Night's Watch,,0,0,1,1,1,,,,,0,0,0,0,0,0.01672240803,1
196,1,1,0.74,0.26,Timon,Ser,0,,,,0,1,1,0,0,,,,,0,1,0,0,0,0.006688963211,1
197,1,1,0.969,0.031,Timett (father),,0,Vale mountain clans,Burned Men,,1,1,0,0,1,,,,,0,0,0,0,0,0.01337792642,1
198,1,1,0.997,0.003,Timoth,,1,,House Martell,,0,0,0,1,0,,,,,0,0,0,0,0,0.006688963211,1
199,1,0,0.142,0.858,Tobbot,,0,,House Clegane,,0,1,0,0,0,,,,,0,0,0,0,0,0.01003344482,1
200,1,1,0.873,0.127,Toefinger,,1,Free Folk,,,0,0,1,1,0,,,,,0,0,0,0,0,0.006688963211,1
201,0,1,0.719,0.281,Todric,,1,,,,0,1,0,0,0,,,,,0,0,0,0,0,0.01672240803,0
202,1,1,0.989,0.011,Tom Costayne,Ser,0,,House Costayne,,0,0,0,1,0,,,,,0,1,0,0,0,0.006688963211,1
203,1,1,0.826,0.174,TomToo,,0,Northmen,House Stark,,0,1,0,0,0,,,,,0,0,0,0,0,0.01337792642,1
204,0,0,0.15,0.85,Tommard Heddle,Ser,1,,House Heddle,,0,0,0,0,0,,,,,0,1,0,0,0,0.04682274247,0
205,1,0,0.31,0.69,Toregg,,1,Free Folk,,,0,0,1,1,1,,,,,0,0,0,0,0,0.02675585284,1
206,1,1,0.937,0.063,Torrek,,0,Vale mountain clans,Stone Crows,,1,0,0,0,0,,,,,0,0,0,0,0,0,1
207,0,1,0.772,0.228,Tothmure,Maester,1,,,,0,1,0,0,0,,,,,0,1,0,0,0,0.01337792642,0
208,1,0,0.193,0.807,Torrhen Stark,,1,Northmen,,,0,0,0,0,0,,,,,0,0,0,0,0,0.09030100334,1
209,0,1,0.803,0.197,Tregar,,0,,House Lannister,,1,0,0,0,0,,,,,0,0,0,0,0,0.006688963211,0
210,1,1,0.983,0.017,Tregar Ormollen,,1,Lyseni,,,0,1,0,1,0,,,,,0,0,0,0,0,0.02341137124,1
211,1,1,0.868,0.132,Tristan Ryger,,0,,House Ryger,,0,0,1,0,0,,,,,0,0,0,0,0,0.006688963211,1
212,1,1,0.661,0.339,Tristifer V Mudd,,1,,,,0,0,0,0,0,,0,,,0,0,0,0,0,0.01672240803,1
213,1,1,0.598,0.402,Tristimun,Ser,1,,Sea watch,,0,0,1,0,0,,,,,0,1,0,0,0,0,1
214,0,0,0.193,0.807,Tristifer IV Mudd,,1,,,,0,0,0,0,0,,,,,0,0,0,0,0,0.05351170569,0
215,1,1,0.74,0.26,Tuffleberry,,0,,,,0,1,0,0,0,,,,,0,0,0,0,0,0.003344481605,1
216,1,1,0.74,0.26,Tumberjon,,0,,Night's Watch,,0,0,1,0,0,,,,,0,0,0,0,0,0.01003344482,1
217,1,0,0.4,0.6,Tumco Lho,Ser,1,Ghiscari,,,0,0,0,0,1,,,,,0,1,0,0,0,0.03010033445,1
218,1,1,0.927,0.073,Turnip,,0,northmen,House Stark,,0,1,0,1,0,,,,,0,0,0,0,0,0.01672240803,1
219,1,1,0.759,0.241,Turquin,Maester,1,,,,0,0,1,0,0,,,,,0,1,0,0,0,0.003344481605,1
220,1,1,0.76,0.24,Tybero Istarion,,1,,Second Sons,,0,0,0,0,1,,,,,0,0,0,0,0,0.01337792642,1
221,1,0,0.323,0.677,Tymor,,1,,House Greyjoy,,0,1,0,0,0,,,,,0,0,0,0,0,0.006688963211,1
222,0,1,0.796,0.204,Ulf the Ill,,0,Ironborn,House Greyjoy,,0,1,0,0,0,,,,,0,0,0,0,0,0.01337792642,0
223,1,1,0.725,0.275,Tywin Frey (son of Raymund),,1,Rivermen,House Frey,,0,0,0,1,0,,,,,0,0,0,0,0,0.1337792642,1
224,1,1,0.796,0.204,Uller,,1,Ironborn,House Greyjoy,,0,1,1,1,0,,,,,0,0,0,0,0,0.02341137124,1
225,1,1,0.674,0.326,Umar,,0,Vale mountain clans,Moon Brothers,,1,0,0,0,0,,,,,0,0,0,0,0,0.006688963211,1
226,1,1,0.838,0.162,Umfred,,0,,House Baelish,,0,0,1,0,0,,,,,0,0,0,0,0,0.003344481605,1
227,1,1,0.998,0.002,Umma,,0,,Faceless Men,,0,0,0,1,0,,,,,0,0,0,0,0,0.01672240803,1
228,1,1,0.76,0.24,Urreg,,0,,,,0,1,0,0,0,,,,,0,0,0,0,0,0.01003344482,1
229,1,1,0.996,0.004,Urek Ironmaker,,1,Ironborn,House Ironmaker,,0,0,0,1,0,,,,,0,0,0,0,0,0.01672240803,1
230,1,1,0.767,0.233,Urrathon,,0,Qartheen,,,0,1,0,0,0,,,,,0,0,0,0,0,0.01337792642,1
231,1,0,0.203,0.797,Urzen,,1,Ironborn,House Greyjoy,,0,1,1,0,0,,,,,0,0,0,0,0,0.02006688963,1
232,1,0,0.477,0.523,Urron Greyiron,,1,Ironborn,,,0,0,0,0,0,,,,,0,0,0,0,0,0.04013377926,1
233,1,1,0.71,0.29,Urrigon Greyjoy,,1,Ironborn,House Greyjoy,,0,0,0,1,0,,,,,0,0,0,0,0,0.07357859532,1
234,0,0,0.002,0.998,Uthor Underleaf,Ser,1,,,,0,0,0,0,0,,,,,0,1,0,0,0,0.05016722408,0
235,0,0,0.075,0.925,Utt,Septon,1,,Brave Companions,,0,1,1,0,0,,,,,0,0,0,0,0,0.02341137124,0
236,1,1,0.997,0.003,Vaellyn,Archmaester,1,,,,0,0,0,1,0,,,,,0,1,0,0,0,0.01337792642,1
237,0,1,0.758,0.242,Varly,,0,northmen,House Stark,,1,0,0,0,0,,,,,0,0,0,0,0,0.01672240803,0
238,1,1,0.988,0.012,Veiled Lady,,0,Braavosi,,,0,0,0,1,0,,,,,0,0,0,0,0,0.01003344482,1
239,1,1,0.718,0.282,Vickon Botley,,1,Ironborn,House Botley,,0,0,0,1,0,,,,,0,0,0,0,0,0.04682274247,1
240,1,1,0.773,0.227,Violet,,0,,,,0,0,1,0,0,,,,,0,0,0,0,0,0,1
241,1,1,0.954,0.046,Victor Tyrell,Ser,0,Andal,House Tyrell,,0,0,1,1,0,,,,,0,1,0,0,0,0.1237458194,1
242,1,1,0.823,0.177,Walda Frey (daughter of Lothar),lady,0,Rivermen,House Frey,,0,1,1,1,0,,,,,0,0,0,0,0,0.08695652174,1
243,1,1,0.747,0.253,Walda Frey (daughter of Edwyn),lady,0,Rivermen,House Frey,,0,1,1,1,0,,,,,0,0,0,0,0,0.1036789298,1
244,1,1,0.805,0.195,Walda Frey (daughter of Rhaegar),lady,0,Rivermen,House Frey,,0,0,0,0,0,,,,,0,0,0,0,0,0,1
245,1,1,0.773,0.227,Walda Frey (daughter of Walton),lady,0,Rivermen,House Frey,,0,0,0,0,0,,,,,0,0,0,0,0,0,1
246,1,1,0.809,0.191,Walda Frey (daughter of Merrett),lady,0,Rivermen,House Frey,Roose Bolton,0,0,0,0,0,,,,1,1,0,0,0,0,0,1
247,1,0,0.201,0.799,Walda Rivers (daughter of Aemon),lady,0,Rivermen,House Frey,,0,0,1,0,0,,,,,0,0,0,0,0,0.02675585284,1
248,1,1,0.784,0.216,Walder Frey (son of Jammos),,1,Rivermen,House Frey,,0,0,0,0,0,,,,,0,0,0,0,0,0,1
249,1,1,0.683,0.317,Walder Frey (son of Emmon),,0,Rivermen,House Frey of Riverrun,,0,0,0,0,0,,,,,0,0,0,0,0,0,1
250,1,1,0.824,0.176,Walder Frey (son of Ryman),,1,Rivermen,House Frey,,0,0,0,0,0,,,,,0,0,0,0,0,0,1
251,0,1,0.813,0.187,Walder Frey (son of Merrett),,1,Rivermen,House Frey,,0,0,0,0,0,,,,,0,0,0,0,0,0,0
252,0,1,0.532,0.468,Wallen,,0,,Night's Watch,,1,0,0,0,0,,,,,0,0,0,0,0,0.02006688963,0
253,1,1,0.916,0.084,Walton,,1,northmen,House Bolton,,0,1,1,1,1,,,,,0,0,0,0,0,0.04682274247,1
254,0,0,0.385,0.615,Walys Flowers,Maester,1,Reach,,,0,0,0,0,1,,,,,0,1,0,0,0,0.02341137124,0
255,1,1,0.76,0.24,Wat (Barleycorn),,1,,House Osgrey,,0,0,0,0,0,,,,,0,0,0,0,0,0.006688963211,1
256,1,1,0.906,0.094,Blue Bard,,1,Andal,House Tyrell,,0,0,0,1,1,,,,,0,0,0,0,0,0.05351170569,1
257,1,1,0.988,0.012,Wat (orphan),,0,,,,0,0,0,1,0,,,,,0,0,0,0,0,0.003344481605,1
258,1,1,0.99,0.01,Wat (sailor),,0,,,,0,0,0,1,0,,,,,0,0,0,0,0,0.006688963211,1
259,1,1,0.809,0.191,Wat (Standfast),,0,,House Osgrey,,0,0,0,0,0,,,,,0,0,0,0,0,0.003344481605,1
260,1,1,0.796,0.204,Wat (Wet),,1,,House Osgrey,,0,0,0,0,0,,,,,0,0,0,0,0,0.006688963211,1
261,1,1,0.945,0.055,Wate,,0,,House Targaryen,,0,0,0,0,0,,,,,0,0,0,0,0,0,1
262,0,1,0.702,0.298,Watt,,1,,Night's Watch,,0,0,1,0,0,,,,,0,0,0,0,0,0.01672240803,0
263,1,1,0.758,0.242,Wayn (guard),,1,Northmen,House Stark,,1,0,0,0,0,,,,,0,0,0,0,0,0.01003344482,1
264,1,1,0.724,0.276,Weasel,,1,,,,0,1,0,0,0,,,,,0,0,0,0,0,0.01672240803,1
265,1,1,0.813,0.187,Wendell Webber,Ser,1,,House Webber,,0,0,0,0,0,,,,,0,1,0,0,0,0.01337792642,1
266,1,1,0.767,0.233,Wendello Qar Deeth,,0,Qartheen,,,0,1,0,0,0,,,,,0,0,0,0,0,0.01003344482,1
267,1,1,0.822,0.178,Werlag,,0,Ironborn,House Greyjoy,,0,1,0,0,0,,,,,0,0,0,0,0,0.006688963211,1
268,0,0,0.47,0.53,Rafford,,1,,House Clegane,,0,1,1,1,1,,,,,0,0,0,0,0,0.09698996656,0
269,1,1,0.788,0.212,Jhogo,Bloodrider,0,Dothraki,House Targaryen,,1,1,1,1,1,,,,,0,0,0,0,0,0.2006688963,1
270,1,0,0.385,0.615,Sour Alyn,,1,,House Bolton,,0,0,0,0,1,,,,,0,0,0,0,0,0.04347826087,1
271,1,1,0.651,0.349,Tobho Mott,,1,Qohor,,,1,1,1,1,1,,,,,0,0,0,0,0,0.08361204013,1
272,1,0,0.02,0.98,Zollo,,1,Dothraki,Brave Companions,,0,0,1,1,0,,,,,0,0,0,0,0,0.03678929766,1
273,0,1,0.692,0.308,Tanda Stokeworth,Stokeworth,0,,House Stokeworth,,1,1,1,1,1,,,,,0,1,1,1,0,0.1137123746,0
274,1,0,0.313,0.687,Samwell Tarly,,1,Andal,Night's Watch,,1,1,1,1,1,,,,,0,0,0,0,1,0.9698996656,1
275,1,1,0.741,0.259,Abelar Hightower,Ser,1,,House Hightower,,0,0,0,0,0,,,,,0,1,0,0,0,0,1
276,1,0,0.194,0.806,Addam Frey,Ser,1,Rivermen,House Frey,,0,0,0,0,0,,,,,0,1,0,0,0,0.02675585284,1
277,1,1,0.813,0.187,Addam,Ser,1,,,,0,0,0,0,0,,,,,0,1,0,0,0,0.006688963211,1
278,0,0,0.187,0.813,Addam Osgrey,,1,,House Osgrey,,0,0,0,0,0,,,,,0,0,0,0,0,0.03678929766,0
279,1,1,0.759,0.241,Aegon Frey (son of Aenys),Lord,1,Rivermen,House Frey,,0,0,0,0,0,,,,,0,0,0,0,0,0,1
280,0,1,0.767,0.233,Aegon Frey (son of Stevron),Lord,1,Rivermen,House Frey,,0,0,0,0,0,,,,,0,0,0,0,0,0,0
281,0,0,0.11,0.89,Aegon I Targaryen,Lord of the seven kingdoms,1,Valyrian,House Targaryen,,0,0,0,0,0,1,0,1,,0,0,6,1,1,1,0
282,0,0,0.031,0.969,Aegon II Targaryen,Lord of the seven kingdoms,1,Valyrian,House Targaryen,,0,0,0,0,0,0,0,1,,0,0,7,1,1,0.7591973244,0
283,0,0,0.064,0.936,Aegon IV Targaryen,Lord of the seven kingdoms,1,Valyrian,House Targaryen,,0,0,0,0,0,,,0,,0,0,15,1,1,0.6755852843,0
284,1,0,0.053,0.947,Aegon Targaryen (son of Baelon),Prince,1,Valyrian,House Targaryen,,0,0,0,0,0,,,,,0,1,0,0,0,0,1
285,0,0,0.003,0.997,Aegon III Targaryen,King of Iron Throne,1,Valyrian,House Targaryen,,0,0,0,0,0,1,0,0,,0,0,8,1,1,0.6254180602,0
286,0,0,0.001,0.999,Aegon Targaryen (son of Jaehaerys I),Prince,0,Valyrian,House Targaryen,,0,0,0,0,0,,,,,0,1,0,0,0,0,0
287,0,0,0.057,0.943,Aegon Targaryen (son of Aenys I),Prince,1,Valyrian,House Targaryen,Rhaena Targaryen,0,0,0,0,0,,,,1,1,1,0,0,0,0,0
288,0,0,0.003,0.997,Aegon Targaryen (son of Rhaegar),,1,Valyrian,House Targaryen,,0,0,0,0,0,,,,,0,0,0,0,0,0,0
289,1,1,0.62,0.38,Aemon Costayne,,1,,House Costayne,,0,0,1,0,0,,,,,0,0,0,0,0,0.01003344482,1
290,0,0,0.031,0.969,Aenys I Targaryen,Lord of the seven kingdoms,1,Valyrian,House Targaryen,,0,0,0,0,0,0,0,1,,0,0,5,1,1,0.5719063545,0
291,1,1,0.76,0.24,Aethan,,0,,Night's Watch,,0,0,1,0,0,,,,,0,0,0,0,0,0.01003344482,1
292,1,1,0.719,0.281,Aethelmure,Grand Maester,0,,,,1,0,0,0,0,,,,,0,1,0,0,0,0.01337792642,1
293,0,0,0.051,0.949,Aggar,,1,,House Greyjoy,,0,1,0,0,1,,,,,0,0,0,0,0,0.02675585284,0
294,1,1,0.998,0.002,Agrivane,Archmaester,0,,,,0,0,0,1,0,,,,,0,1,0,0,0,0.006688963211,1
295,0,0,0.07,0.93,Aerys I Targaryen,Lord of seven kingdoms,1,Valyrian,House Targaryen,,0,0,0,0,0,1,0,0,,0,0,3,1,1,0.6220735786,0
296,1,1,0.988,0.012,Alaric of Eysen,singer ,0,Andal,None,,0,0,1,1,0,,,,,0,0,0,0,0,0.01672240803,1
297,0,0,0.11,0.89,Aerys II Targaryen,Lord of the seven kingdoms,1,Valyrian,House Targaryen,,0,0,0,0,0,1,0,0,,0,0,10,1,1,1,0
298,0,0,0.282,0.718,Alebelly,,1,Northmen,House Stark,,0,1,0,0,0,,,,,0,0,0,0,0,0.03010033445,0
299,0,1,0.975,0.025,Alequo Adarys,,1,Tyroshi,Band of Nine,,0,0,0,0,0,,,,,0,0,0,0,0,0.01337792642,0
300,1,1,0.948,0.052,Alester Oakheart,,1,,House Oakheart,,0,0,0,1,0,,,,,0,0,0,0,0,0.01672240803,1
301,1,1,0.746,0.254,Alia,,0,,,,0,0,0,0,0,,,,,0,0,0,0,0,0,1
302,0,1,0.767,0.233,All-for-Joffrey,,1,,,,0,1,0,0,0,,,,,0,0,0,0,0,0.006688963211,0
303,1,1,0.981,0.019,Allaquo,,1,Braavosi,,,0,0,0,1,0,,,,,0,0,0,0,0,0.02006688963,1
304,1,1,0.726,0.274,Allyria Dayne,,0,,House Dayne,,0,0,1,0,0,,,,,0,0,0,0,0,0.02341137124,1
305,0,0,0.031,0.969,Alicent Hightower,LadyQueenDowager Queen,0,,House Hightower,Viserys I Targaryen,0,0,0,0,0,,,,0,1,1,4,1,0,0.2675585284,0
306,1,1,0.987,0.013,Alyce,,1,,,,0,0,1,1,0,,,,,0,0,0,0,0,0.006688963211,1
307,1,1,0.964,0.036,Alvyn Sharp,,1,Ironborn,House Sharp,,0,0,0,1,0,,,,,0,0,0,0,0,0.01003344482,1
308,1,1,0.947,0.053,Alyn Hunt,Ser,1,,House Hunt,,0,0,0,1,0,,,,,0,1,0,0,0,0.01337792642,1
309,1,1,0.737,0.263,Alys Arryn,,0,,House Arryn,Elys Waynwood,0,0,0,1,0,,,,1,1,0,1,1,0,0.08026755853,1
310,1,0,0.262,0.738,Alysanne Bracken,,0,,House Bracken,,0,0,0,0,1,,,,,0,0,0,0,0,0.03344481605,1
311,0,0,0.085,0.915,Alyn Velaryon,Lord of the Tides,1,Valyrian,House Velaryon,Baela Targaryen,0,0,0,1,1,,,,0,1,1,0,0,0,0.1605351171,0
312,0,0,0.2,0.8,Alysanne Osgrey,,0,,House Osgrey,,0,0,0,0,0,,,,,0,0,0,0,0,0.02675585284,0
313,1,1,0.755,0.245,Alyssa Arryn,,0,,House Arryn,,1,0,0,0,0,,,,,0,0,0,0,0,0.006688963211,1
314,1,1,0.758,0.242,Alysanne Hightower,,0,,House Hightower,Arthur Ambrose,0,0,0,1,0,,,,1,1,0,0,0,0,0.05685618729,1
315,1,0,0.304,0.696,Amabel,,0,,House Whent,,0,1,1,0,0,,,,,0,0,0,0,0,0.003344481605,1
316,1,1,0.976,0.024,Ambrode,,0,Ironborn,,,0,1,0,0,0,,,,,0,0,0,0,0,0.003344481605,1
317,1,1,0.593,0.407,Andrey Dalt,Ser,0,Dornish,House Dalt,,0,0,0,1,0,,,,,0,1,0,0,0,0.03678929766,1
318,0,1,0.566,0.434,Andrey Charlton,Ser,1,,House Charlton,,0,1,0,0,0,,,,,0,1,0,0,0,0.01337792642,0
319,1,1,0.736,0.264,Argrave the Defiant,Ser,1,,House Butterwell,,0,0,0,0,0,,,,,0,1,0,0,0,0.01337792642,1
320,1,1,0.796,0.204,Armen,,1,,,,0,0,0,1,0,,,,,0,0,0,0,0,0.03010033445,1
321,1,1,0.767,0.233,Arneld,Ser,1,,,,0,1,0,0,0,,,,,0,1,0,0,0,0.003344481605,1
322,1,1,0.767,0.233,Arnell,Ser,1,,Night's Watch,,0,1,0,0,0,,,,,0,1,0,0,0,0.006688963211,1
323,1,1,0.709,0.291,Arrec Durrandon,,1,,,,0,0,0,0,0,,,1,,0,0,0,0,0,0,1
324,1,1,0.704,0.296,Arron,,1,,Night's Watch,,0,0,1,1,1,,,,,0,0,0,0,0,0.04347826087,1
325,1,1,0.918,0.082,Arryk (guard),,0,Andal,House Tyrell,,0,0,0,0,0,,,,,0,0,0,0,0,0,1
326,1,0,0.435,0.565,Arron Qorgyle,Ser,1,,House Qorgyle,,0,0,1,1,0,,,,,0,1,0,0,0,0.02341137124,1
327,1,1,0.537,0.463,Arson,,1,Free Folk,,,0,0,1,0,0,,,,,0,0,0,0,0,0,1
328,1,1,0.765,0.235,Aubrey Ambrose,Ser,1,,House Ambrose,,0,0,0,0,0,,,,,0,1,0,0,0,0.006688963211,1
329,1,0,0.141,0.859,Ayrmidon,,0,Valyrian,,,1,0,0,0,0,,,,,0,0,0,0,0,0.006688963211,1
330,0,0,0.01,0.99,Baelon Targaryen (son of Viserys I),Prince,1,Valyrian,House Targaryen,,0,0,0,0,0,,,,,0,1,0,0,0,0.1003344482,0
331,1,0,0.057,0.943,Baelon Targaryen (son of Aerys),Lord of Dragonstone,0,Valyrian,House Targaryen,,0,0,0,0,0,,,,,0,1,0,0,0,0.04347826087,1
332,1,1,0.877,0.123,Balon Botley,,1,Ironborn,House Botley,,0,0,0,1,0,,,,,0,0,0,0,0,0.05016722408,1
333,0,0,0.002,0.998,Baelor Targaryen (son of Daeron II),Prince of Dragonstone,1,,House Targaryen,Jena Dondarrion,0,0,1,0,0,,,,1,1,1,3,1,1,0.474916388,0
334,1,1,0.986,0.014,Bandy,,0,Northmen,House Stark,,0,1,0,1,0,,,,,0,0,0,0,0,0.02006688963,1
335,0,0,0.21,0.79,Bannen,,1,,Night's Watch,,0,1,1,0,0,,,,,0,0,0,0,0,0.03344481605,0
336,1,1,0.791,0.209,Barre,Septon,1,,,,0,1,0,0,0,,,,,0,0,0,0,0,0.01337792642,1
337,1,0,0.035,0.965,Barbara Bracken,,0,,House Bracken,,0,0,0,0,1,,,,,0,0,0,0,0,0.03010033445,1
338,1,1,0.882,0.118,Barth (brewer),,1,,House Stark,,0,1,0,0,0,,,,,0,0,0,0,0,0.003344481605,1
339,1,1,0.676,0.324,Bass,,0,,Night's Watch,,1,0,0,0,0,,,,,0,0,0,0,0,0,1
340,1,1,0.983,0.017,Bearded Ben,,1,,Night's Watch,,0,0,0,1,1,,,,,0,0,0,0,0,0.02341137124,1
341,1,1,0.689,0.311,Becca,,1,,House Arryn,,1,0,0,0,0,,,,,0,0,0,0,0,0.003344481605,1
342,1,1,0.73,0.27,Beck,Goodman,1,,,,0,0,1,0,0,,,,,0,1,0,0,0,0,1
343,1,1,0.998,0.002,Belandra,,0,,House Martell,,0,0,0,1,0,,,,,0,0,0,0,0,0.006688963211,1
344,1,1,0.746,0.254,Beldecar,,0,,,,0,0,1,0,0,,,,,0,0,0,0,0,0.006688963211,1
345,1,1,0.796,0.204,Belis,Wisdom,1,,Alchemists' Guild,,0,0,1,0,0,,,,,0,1,0,0,0,0.02006688963,1
346,1,1,0.988,0.012,Bellonara Otherys,,0,Braavosi,,,0,0,0,1,0,,,,,0,0,0,0,0,0.01337792642,1
347,1,1,0.816,0.184,Bella,,0,,,,0,0,1,1,0,,,,,0,0,0,0,0,0.08361204013,1
348,1,1,0.983,0.017,Ben,,1,,,,0,0,0,1,0,,,,,0,0,0,0,0,0.01003344482,1
349,1,1,0.982,0.018,Ben Blackthumb,,1,,House Whent,,0,1,0,1,0,,,,,0,0,0,0,0,0.02675585284,1
350,1,0,0.371,0.629,Ben Bones,,1,,House Bolton,,0,0,0,0,1,,,,,0,0,0,0,0,0.03344481605,1
351,0,1,0.968,0.032,Ben Bushy,Ser,0,,House Bushy,,0,0,0,1,0,,,,,0,1,0,0,0,0.02341137124,0
352,1,1,0.997,0.003,Benedict,Archmaester,0,,,,0,0,0,1,0,,,,,0,1,0,0,0,0.01337792642,1
353,1,1,0.759,0.241,Benjen Stark (Bitter),,1,Northmen,,,0,1,0,0,0,,,,,0,0,0,0,0,0.01337792642,1
354,1,1,0.767,0.233,Benjen Stark (Sweet),,1,Northmen,,,0,1,0,0,0,,,,,0,0,0,0,0,0.01337792642,1
355,1,1,0.981,0.019,Bennet,Septon,0,,,,0,0,0,1,0,,,,,0,0,0,0,0,0.006688963211,1
356,1,0,0.201,0.799,Bennis,Ser,1,,House Osgrey,,0,0,0,0,0,,,,,0,1,0,0,0,0.03678929766,1
357,1,1,0.988,0.012,Beqqo,,0,Braavosi,,,0,0,0,1,0,,,,,0,0,0,0,0,0.003344481605,1
358,1,1,0.877,0.123,Bennarion Botley,,1,Ironborn,House Botley,,0,0,0,1,0,,,,,0,0,0,0,0,0.04682274247,1
359,1,1,0.812,0.188,Beron Blacktyde,,0,,House Blacktyde,,0,0,0,1,1,,,,,0,0,0,0,0,0.01672240803,1
360,1,0,0.405,0.595,Bertram Beesbury,Ser,1,,House Beesbury,,0,0,1,0,0,,,,,0,1,0,0,0,0.003344481605,1
361,1,1,0.793,0.207,Bessa,,1,,,,0,0,1,0,0,,,,,0,0,0,0,0,0.006688963211,1
362,1,1,0.693,0.307,Bessa (Winterfell),,0,Northmen,,,1,0,0,0,0,,,,,0,0,0,0,0,0.003344481605,1
363,1,0,0.047,0.953,Bess Bracken,,0,,House Bracken,,0,0,0,0,1,,,,,0,0,0,0,0,0.03010033445,1
364,1,1,0.985,0.015,Bethany (Blushing Bethany),,0,Braavosi,,,0,0,0,1,0,,,,,0,0,0,0,0,0.01672240803,1
365,1,1,0.712,0.288,Bethany Fair-Fingers,,0,,,,0,0,1,0,0,,,,,0,0,0,0,0,0.006688963211,1
366,1,1,0.663,0.337,Bharbo,Khal,0,Dothraki,,,1,0,0,0,0,,,,,0,0,2,1,0,0.003344481605,1
367,1,1,0.983,0.017,Big Boil,,1,Free Folk,,,0,0,1,1,0,,,,,0,0,0,0,0,0.006688963211,1
368,1,1,0.909,0.091,Blind Doss,,0,Free folk,,,0,0,0,0,0,,,,,0,0,0,0,0,0,1
369,1,1,0.813,0.187,Blane,,1,,Night's Watch,,0,1,1,0,0,,,,,0,0,0,0,0,0.02006688963,1
370,1,1,0.987,0.013,Bodger,,0,Free Folk,,,0,0,1,1,0,,,,,0,0,0,0,0,0.006688963211,1
371,1,1,0.709,0.291,Borcas,,1,,Night's Watch,,1,0,0,0,0,,,,,0,0,0,0,0,0,1
372,1,1,0.99,0.01,Bors,,1,,House Martell,,0,0,0,1,0,,,,,0,0,0,0,0,0.006688963211,1
373,1,0,0.212,0.788,Borroq,,1,Free folk,,,0,0,0,0,1,,,,,0,0,0,0,0,0.02675585284,1
374,1,1,0.99,0.01,Boy,,1,,,,0,0,1,1,0,,,,,0,0,0,0,0,0.01003344482,1
375,1,1,0.99,0.01,Brandon Stark (Bad),King in the North,1,Northmen,House Stark,,0,1,0,0,0,,,,,0,1,0,0,0,0.01672240803,1
376,1,0,0.085,0.915,Brandon Stark (Burner),,1,Northmen,,,1,1,0,0,0,,0,,,0,0,0,0,0,0.03344481605,1
377,1,0,0.277,0.723,Brandon Stark (the daughterless),Winterfell,1,Northmen,House Stark,,0,1,0,0,0,,,,,0,1,0,0,0,0.03344481605,1
378,1,0,0.384,0.616,Brandon Stark (son of Cregan),Winterfell,1,Northmen,House Stark,Alys Karstark,0,1,0,0,0,,,,1,1,1,0,0,0,0.143812709,1
379,1,0,0.137,0.863,Brandon Stark (Shipwright),,1,Northmen,,,1,1,0,0,0,,,,,0,0,0,0,0,0.03678929766,1
380,1,1,0.796,0.204,Brea,,0,Braavosi,,,0,0,0,1,0,,,,,0,0,0,0,0,0.02341137124,1
381,1,1,0.983,0.017,Brella,,0,,House Baratheon,,0,0,1,1,0,,,,,0,0,0,0,0,0.01672240803,1
382,1,1,0.866,0.134,Brenett,Maester,1,,House Frey,,0,0,1,0,0,,,,,0,1,0,0,0,0.003344481605,1
383,1,0,0.283,0.717,Briar,,0,Free Folk,,,0,0,0,0,1,,,,,0,0,0,0,0,0.01003344482,1
384,1,0,0.305,0.695,Brogg,,1,Free Folk,,,0,0,0,0,1,,,,,0,0,0,0,0,0.006688963211,1
385,1,1,0.783,0.217,Brusco,,1,Braavosi,,,0,0,0,1,1,,,,,0,0,0,0,0,0.04682274247,1
386,0,1,0.746,0.254,Brown Bernarr,,0,,Night's Watch,,0,1,1,0,0,,,,,0,0,0,0,0,0.02341137124,0
387,1,1,0.534,0.466,Bryan of Oldtown,,0,Reach,,,0,0,0,0,0,,,,,0,0,0,0,0,0.003344481605,1
388,1,1,0.891,0.109,Bryen,,1,,House Baelish,,0,0,1,0,0,,,,,0,0,0,0,0,0.01672240803,1
389,1,1,0.755,0.245,Buford Bulwer,Ser,1,,House Bulwer,,0,0,0,0,0,,,,,0,1,0,0,0,0.01672240803,1
390,1,0,0.212,0.788,Bump,,1,Free folk,,,0,0,0,0,1,,,,,0,0,0,0,0,0.02341137124,1
391,1,1,0.709,0.291,Buu,,0,,,,1,0,0,0,0,,,,,0,0,0,0,0,0,1
392,1,0,0.494,0.506,Byan Votyris,,1,Norvoshi,,,1,0,0,0,0,,,,,0,0,0,0,0,0,1
393,0,1,0.724,0.276,Byam Flint,Ser,1,,Night's Watch,,0,0,1,0,0,,,,,0,1,0,0,0,0.02006688963,0
394,1,1,0.702,0.298,Byren Flowers,Ser,1,,,,0,0,0,0,0,,,,,0,1,0,0,0,0.006688963211,1
395,1,1,0.989,0.011,Byron,Ser,0,,House Baelish,,0,0,0,1,1,,,,,0,1,0,0,0,0.02006688963,1
396,1,1,0.795,0.205,Cadwyl,,1,Ironborn,House Greyjoy,,0,1,1,0,0,,,,,0,0,0,0,0,0.01003344482,1
397,0,1,0.696,0.304,Lord Cafferen,Lord,1,,House Cafferen,,0,0,1,0,0,,,,,0,1,0,0,0,0.02006688963,0
